000000,1,2036.3043478260868,401.5609756097561,0.7350081205368042
000000,2,1871.086956521739,471.219512195122,0.7211925387382507
000000,3,1904.1304347826085,532.6829268292684,0.6351310610771179
000000,4,1838.0434782608695,700.6829268292684,0.5235230922698975
000000,5,1804.9999999999998,770.3414634146342,0.35644277930259705
000000,6,1838.0434782608695,434.3414634146342,0.6161197423934937
000000,9,1767.8260869565215,766.2439024390244,0.5109831690788269
000000,10,1705.8695652173913,934.2439024390244,0.7452245950698853
000000,11,1606.7391304347825,1069.4634146341464,0.7566763758659363
000000,12,1701.7391304347825,700.6829268292684,0.5676321983337402
000000,13,1635.6521739130433,868.6829268292684,0.7313057780265808
000000,14,1536.5217391304348,971.1219512195122,0.8465529084205627
000000,15,2036.3043478260868,401.5609756097561,0.8367054462432861
000000,17,1970.2173913043478,401.5609756097561,0.9232995510101318
000001,1,2040.4347826086955,401.5609756097561,0.7184311151504517
000001,2,1871.086956521739,471.219512195122,0.7096339464187622
000001,3,1904.1304347826085,536.780487804878,0.670410692691803
000001,4,1804.9999999999998,737.5609756097562,0.5625865459442139
000001,5,1871.086956521739,868.6829268292684,0.8046449422836304
000001,6,1838.0434782608695,401.5609756097561,0.7117927074432373
000001,9,1771.9565217391303,766.2439024390244,0.5167974233627319
000001,10,1705.8695652173913,934.2439024390244,0.7450880408287048
000001,11,1606.7391304347825,1069.4634146341464,0.754704475402832
000001,12,1701.7391304347825,700.6829268292684,0.6380172371864319
000001,13,1635.6521739130433,868.6829268292684,0.7928794622421265
000001,14,1536.5217391304348,971.1219512195122,0.8172306418418884
000001,15,2036.3043478260868,401.5609756097561,0.8960570096969604
000001,17,1970.2173913043478,401.5609756097561,0.9339051246643066
000002,1,2040.4347826086955,434.3414634146342,0.6717267632484436
000002,2,1871.086956521739,499.9024390243903,0.6492940783500671
000002,3,1904.1304347826085,565.4634146341464,0.5878112316131592
000002,4,1804.9999999999998,737.5609756097562,0.539192795753479
000002,5,1904.1304347826085,868.6829268292684,0.8236914277076721
000002,6,1838.0434782608695,401.5609756097561,0.6957858204841614
000002,9,1800.8695652173913,737.5609756097562,0.44426241517066956
000002,10,1705.8695652173913,934.2439024390244,0.7310125827789307
000002,11,1606.7391304347825,1069.4634146341464,0.7478647828102112
000002,12,1705.8695652173913,700.6829268292684,0.5912860035896301
000002,13,1635.6521739130433,868.6829268292684,0.6792844533920288
000002,14,1536.5217391304348,971.1219512195122,0.8100694417953491
000002,15,2036.3043478260868,401.5609756097561,0.8811301589012146
000002,17,1970.2173913043478,401.5609756097561,0.8936043977737427
000003,1,2040.4347826086955,434.3414634146342,0.6906036734580994
000003,2,1904.1304347826085,499.9024390243903,0.6654333472251892
000003,3,1937.173913043478,569.5609756097562,0.6478887796401978
000003,4,1838.0434782608695,737.5609756097562,0.5697685480117798
000003,5,1937.173913043478,901.4634146341464,0.7993152737617493
000003,6,1838.0434782608695,401.5609756097561,0.6790608763694763
000003,9,1804.9999999999998,737.5609756097562,0.5143700242042542
000003,10,1734.782608695652,934.2439024390244,0.68817538022995
000003,11,1606.7391304347825,1069.4634146341464,0.7482583522796631
000003,12,1734.782608695652,700.6829268292684,0.5852885246276855
000003,13,1668.695652173913,835.9024390243902,0.6927939653396606
000003,14,1536.5217391304348,971.1219512195122,0.8006650805473328
000003,15,2036.3043478260868,401.5609756097561,0.8932093977928162
000003,17,1970.2173913043478,401.5609756097561,0.847491443157196
000004,1,2069.3478260869565,401.5609756097561,0.6762306094169617
000004,2,1904.1304347826085,499.9024390243903,0.7065601348876953
000004,3,1937.173913043478,565.4634146341464,0.656667947769165
000004,4,1899.9999999999998,766.2439024390244,0.502604067325592
000004,5,2003.2608695652173,901.4634146341464,0.766675591468811
000004,6,1838.0434782608695,401.5609756097561,0.6951793432235718
000004,9,1804.9999999999998,766.2439024390244,0.5673319697380066
000004,10,1705.8695652173913,934.2439024390244,0.7451286911964417
000004,11,1606.7391304347825,1069.4634146341464,0.7612263560295105
000004,12,1734.782608695652,700.6829268292684,0.6478186845779419
000004,13,1635.6521739130433,868.6829268292684,0.7203799486160278
