000000,1,367.6086956521739,971.1219512195122,0.8501058220863342
000000,2,603.0434782608695,971.1219512195122,0.6472699046134949
000000,3,499.78260869565213,938.3414634146342,0.3362733721733093
000000,6,735.2173913043478,1003.9024390243902,0.5770791172981262
000000,7,867.391304347826,1233.3658536585367,0.7096735239028931
000000,8,834.3478260869565,1401.3658536585367,0.7870428562164307
000000,9,669.1304347826086,1303.0243902439024,0.2864752411842346
000000,12,768.2608695652174,1335.8048780487804,0.3841416835784912
000000,15,367.6086956521739,938.3414634146342,0.23983922600746155
000000,16,400.65217391304344,967.0243902439024,0.8062874674797058
000000,18,532.8260869565217,934.2439024390244,0.8266632556915283
000001,1,367.6086956521739,971.1219512195122,0.775323212146759
000001,2,603.0434782608695,971.1219512195122,0.6332808136940002
000001,3,499.78260869565213,938.3414634146342,0.35273733735084534
000001,6,735.2173913043478,1003.9024390243902,0.5862133502960205
000001,7,867.391304347826,1233.3658536585367,0.7573770880699158
000001,8,834.3478260869565,1401.3658536585367,0.7990525960922241
000001,9,669.1304347826086,1303.0243902439024,0.2721170485019684
000001,12,768.2608695652174,1335.8048780487804,0.40869081020355225
000001,15,367.6086956521739,938.3414634146342,0.14175239205360413
000001,16,400.65217391304344,967.0243902439024,0.841137707233429
000001,18,532.8260869565217,934.2439024390244,0.8828160166740417
000002,1,400.65217391304344,971.1219512195122,0.7932656407356262
000002,2,603.0434782608695,999.8048780487806,0.5937339663505554
000002,3,499.78260869565213,938.3414634146342,0.3118588924407959
000002,6,735.2173913043478,1036.6829268292684,0.6260228753089905
000002,7,867.391304347826,1237.4634146341464,0.7722927927970886
000002,8,834.3478260869565,1405.4634146341464,0.797997236251831
000002,9,669.1304347826086,1303.0243902439024,0.2741980254650116
000002,12,768.2608695652174,1303.0243902439024,0.38439667224884033
000002,15,400.65217391304344,938.3414634146342,0.13428354263305664
000002,16,400.65217391304344,967.0243902439024,0.7889715433120728
000002,18,532.8260869565217,934.2439024390244,0.961434006690979
000003,1,400.65217391304344,999.8048780487806,0.8818350434303284
000003,2,603.0434782608695,999.8048780487806,0.6154509782791138
000003,3,499.78260869565213,967.0243902439024,0.36193567514419556
000003,6,735.2173913043478,1036.6829268292684,0.6470749378204346
000003,7,867.391304347826,1237.4634146341464,0.8130164742469788
000003,8,834.3478260869565,1405.4634146341464,0.803225040435791
000003,9,669.1304347826086,1303.0243902439024,0.3251041769981384
000003,12,768.2608695652174,1335.8048780487804,0.4210646152496338
000003,13,871.5217391304348,1471.0243902439024,0.11834439635276794
000003,15,400.65217391304344,938.3414634146342,0.1690191924571991
000003,16,433.695652173913,967.0243902439024,0.8280174732208252
000003,18,532.8260869565217,934.2439024390244,0.9703900218009949
000004,1,400.65217391304344,999.8048780487806,0.881980836391449
000004,2,631.9565217391304,1003.9024390243902,0.6292517185211182
000004,3,503.9130434782608,967.0243902439024,0.34470540285110474
000004,6,735.2173913043478,1036.6829268292684,0.6471830010414124
000004,7,867.391304347826,1237.4634146341464,0.8104448914527893
000004,8,834.3478260869565,1405.4634146341464,0.7685526013374329
000004,9,669.1304347826086,1303.0243902439024,0.2734560966491699
000004,12,801.3043478260869,1335.8048780487804,0.3620639741420746
000004,13,871.5217391304348,1471.0243902439024,0.16254545748233795
000004,15,400.65217391304344,938.3414634146342,0.20186825096607208
000004,16,433.695652173913,967.0243902439024,0.8051381707191467
000004,18,536.9565217391304,934.2439024390244,0.935734212398529
000005,1,400.65217391304344,999.8048780487806,0.8858814239501953
000005,2,631.9565217391304,1003.9024390243902,0.666275143623352
000005,3,503.9130434782608,971.1219512195122,0.3784022331237793
000005,6,735.2173913043478,1036.6829268292684,0.6468803882598877
000005,7,867.391304347826,1237.4634146341464,0.8090659379959106
000005,8,834.3478260869565,1405.4634146341464,0.7626615166664124
000005,9,698.0434782608695,1303.0243902439024,0.2861190140247345
000005,12,801.3043478260869,1335.8048780487804,0.38894927501678467
000005,13,871.5217391304348,1471.0243902439024,0.2090272754430771
